@relation lai-linha-weka.filters.unsupervised.attribute.Remove-R3-4

@attribute ndvi numeric
@attribute sowing_days numeric
@attribute lai numeric

@data
0.48595,119,0.496529
0.48595,119,0.496529
0.507456,119,0.496529
0.516853,119,0.496529
0.47809,119,0.496529
0.533017,119,0.825407
0.543794,119,0.825407
0.554432,119,0.825407
0.554432,119,0.825407
0.568386,119,0.872389
0.556541,119,0.848898
0.504375,119,0.496529
0.598165,119,1.20127
0.575457,119,0.848898
0.582593,119,0.872389
0.582593,119,0.872389
0.57422,119,0.848898
0.575843,119,0.848898
0.535045,119,0.825407
0.610641,119,1.20127
0.588285,119,0.848898
0.598165,119,1.20127
0.598165,119,1.20127
0.604468,119,1.20127
0.596061,119,1.20127
0.553252,119,0.825407
0.627865,119,1.20127
0.625396,119,1.20127
0.60881,119,1.20127
0.625778,119,1.20127
0.625778,119,1.20127
0.628493,119,1.20127
0.603684,119,1.20127
0.562297,119,0.848898
0.630303,119,1.20127
0.623337,119,1.20127
0.630565,119,1.20127
0.630565,119,1.20127
0.623761,119,1.20127
0.610321,119,1.20127
0.570261,119,0.872389
0.630565,119,1.20127
0.635231,119,1.53015
0.635231,119,1.53015
0.628493,119,1.20127
0.619925,119,1.20127
0.579295,119,0.848898
0.567936,119,0.872389
0.207965,73,-1
0.22651,73,-1
0.216912,73,-1
0.221849,73,-1
0.231626,73,-1
0.204476,73,-1
0.192105,73,-1
0.192168,73,-1
0.208536,73,-1
0.192207,73,-1
0.188254,73,-1
0.204392,73,-1
0.213025,73,-1
0.180463,73,-1
0.17675,73,-1
0.173291,73,-1
0.173291,73,-1
0.177573,73,-1
0.173291,73,-1
0.196161,73,-1
0.204392,73,-1
0.266419,73,-1
0.204069,73,-1
0.180689,73,-1
0.177171,73,-1
0.16996,73,-1
0.173622,73,-1
0.16675,73,-1
0.173784,73,-1
0.18451,73,-1
0.196161,73,-1
0.265134,73,-1
0.192227,73,-1
0.177171,73,-1
0.16996,73,-1
0.177573,73,-1
0.166961,73,-1
0.1741,73,-1
0.188504,73,-1
0.18451,73,-1
0.228803,73,-1
0.192227,73,-1
0.177171,73,-1
0.16996,73,-1
0.177573,73,-1
0.166961,73,-1
0.1741,73,-1
0.188504,73,-1
0.18451,73,-1
0.228803,73,-1
0.177171,73,-1
0.16996,73,-1
0.17052,73,-1
0.167168,73,-1
0.170701,73,-1
0.181121,73,-1
0.177033,73,-1
0.208076,73,-1
0.276728,73,-1
0.192227,73,-1
0.181016,73,-1
0.167372,73,-1
0.177703,73,-1
0.180909,73,-1
0.196123,73,-1
0.200089,73,-1
0.263291,73,-1
0.270879,73,-1
0.682968,100,1.56381
0.686487,100,1.60015
0.696366,100,1.70514
0.603832,100,0.881267
0.615126,100,0.964003
0.644254,100,1.19904
0.692655,100,1.66518
0.707837,100,1.83268
0.696131,100,1.70259
0.706127,100,1.81329
0.707768,100,1.8319
0.663287,100,1.37053
0.673815,100,1.47185
0.687288,100,1.6085
0.700979,100,1.7557
0.69764,100,1.719
0.709502,100,1.85171
0.709502,100,1.85171
0.694403,100,1.68392
0.712776,100,1.88952
0.715978,100,1.92698
0.701093,100,1.75696
0.707837,100,1.83268
0.707837,100,1.83268
0.714634,100,1.91119
0.716267,100,1.93039
0.716267,100,1.93039
0.706152,100,1.81356
0.709502,100,1.85171
0.714386,100,1.9083
0.72416,100,2.02499
0.709502,100,1.85171
0.707837,100,1.83268
0.707837,100,1.83268
0.706152,100,1.81356
0.707837,100,1.83268
0.707837,100,1.83268
0.707837,100,1.83268
0.719478,100,1.9685
0.72416,100,2.02499
0.72416,100,2.02499
0.709391,100,1.85044
0.711149,100,1.87066
0.709502,100,1.85171
0.709502,100,1.85171
0.709502,100,1.85171
0.70279,100,1.77582
0.712776,100,1.88952
0.722616,100,2.00625
0.722616,100,2.00625
0.72416,100,2.02499
0.725686,100,2.04364
0.717881,100,1.94949
0.729306,100,2.08834
0.721056,100,1.98742
0.437279,56,0.120668
0.466912,56,0.120668
0.504545,56,0.120668
0.535366,56,0.245233
0.535264,56,0.244723
0.496996,56,0.120668
0.419085,56,0.120668
0.508428,56,0.120668
0.584961,56,0.528998
0.669806,56,1.20886
0.694585,56,1.46203
0.705498,56,1.58232
0.717374,56,1.71962
0.70943,56,1.62703
0.712559,56,1.66314
0.681597,56,1.32595
0.653282,56,1.05469
0.593181,56,0.583456
0.483198,56,0.120668
0.610997,56,0.70937
0.68985,56,1.41153
0.699425,56,1.5147
0.703501,56,1.55989
0.724896,56,1.81011
0.73028,56,1.87661
0.747157,56,2.09465
0.75069,56,2.14216
0.747564,56,2.10009
0.744032,56,2.05316
0.742228,56,2.02945
0.738543,56,1.98153
0.714602,56,1.68697
0.686496,56,1.37639
0.624471,56,0.812075
0.52612,56,0.200194
0.654382,56,1.0646
0.723582,56,1.7941
0.732028,56,1.89851
0.73354,56,1.91759
0.724896,56,1.81011
0.73703,56,1.96206
0.748788,56,2.1165
0.757102,56,2.23012
0.760771,56,2.28143
0.752684,56,2.16928
0.756465,56,2.22128
0.751332,56,2.15087
0.742228,56,2.02945
0.740399,56,2.00557
0.738543,56,1.98153
0.715808,56,1.70112
0.669899,56,1.20975
0.576399,56,0.474625
0.698683,56,1.50655
0.73703,56,1.96206
0.75069,56,2.14216
0.75069,56,2.14216
0.745506,56,2.07267
0.749033,56,2.1198
0.745506,56,2.07267
0.757102,56,2.23012
0.763859,56,2.3252
0.762325,56,2.3034
0.762989,56,2.31282
0.763696,56,2.32287
0.760384,56,2.27599
0.751332,56,2.15087
0.740399,56,2.00557
0.747788,56,2.10308
0.736661,56,1.95733
0.734752,56,1.93296
0.710487,56,1.63917
0.598806,56,0.622029
0.70069,56,1.52864
0.738741,56,1.98408
0.747157,56,2.09465
0.75553,56,2.20835
0.762325,56,2.3034
0.75553,56,2.20835
0.759196,56,2.25932
0.747157,56,2.09465
0.765374,56,2.34686
0.760186,56,2.27321
0.766869,56,2.36837
0.767657,56,2.37975
0.759772,56,2.26738
0.756465,56,2.22128
0.760384,56,2.27599
0.758694,56,2.25229
0.755239,56,2.20434
0.747788,56,2.10308
0.755239,56,2.20434
0.751332,56,2.15087
0.716616,56,1.71065
0.551349,56,0.328682
0.696648,56,1.48434
0.740429,56,2.00597
0.750397,56,2.1382
0.757102,56,2.23012
0.765374,56,2.34686
0.763859,56,2.3252
0.762325,56,2.3034
0.760771,56,2.28143
0.753938,56,2.18644
0.763859,56,2.3252
0.766869,56,2.36837
0.773602,56,2.46675
0.769173,56,2.40174
0.768494,56,2.39189
0.763696,56,2.32287
0.760384,56,2.27599
0.758694,56,2.25229
0.756979,56,2.2284
0.756979,56,2.2284
0.756979,56,2.2284
0.749572,56,2.12706
0.742228,56,2.02945
0.72056,56,1.75761
0.470073,56,0.120668
0.644955,56,0.981235
0.735296,56,1.93989
0.742097,56,2.02772
0.757102,56,2.23012
0.766869,56,2.36837
0.766869,56,2.36837
0.773602,56,2.46675
0.765374,56,2.34686
0.762325,56,2.3034
0.762325,56,2.3034
0.75553,56,2.20835
0.772145,56,2.44524
0.773602,56,2.46675
0.769173,56,2.40174
0.761391,56,2.29018
0.763696,56,2.32287
0.763696,56,2.32287
0.767763,56,2.38128
0.756979,56,2.2284
0.758694,56,2.25229
0.758694,56,2.25229
0.756979,56,2.2284
0.751332,56,2.15087
0.736792,56,1.95901
0.563589,56,0.397605
0.709411,56,1.62682
0.740429,56,2.00597
0.751985,56,2.15976
0.766869,56,2.36837
0.768345,56,2.38972
0.775042,56,2.48811
0.768345,56,2.38972
0.772145,56,2.44524
0.770668,56,2.42357
0.770668,56,2.42357
0.753938,56,2.18644
0.766869,56,2.36837
0.776462,56,2.50931
0.770668,56,2.42357
0.771587,56,2.43704
0.766917,56,2.36905
0.770985,56,2.42821
0.767763,56,2.38128
0.766117,56,2.35754
0.760384,56,2.27599
0.760384,56,2.27599
0.760384,56,2.27599
0.753067,56,2.17451
0.744032,56,2.05316
0.700205,56,1.52328
0.486278,56,0.120668
0.65637,56,1.08264
0.73703,56,1.96206
0.750397,56,2.1382
0.760186,56,2.27321
0.768345,56,2.38972
0.776462,56,2.50931
0.776462,56,2.50931
0.773602,56,2.46675
0.772145,56,2.44524
0.773602,56,2.46675
0.770668,56,2.42357
0.753938,56,2.18644
0.770668,56,2.42357
0.765374,56,2.34686
0.77753,56,2.52532
0.767657,56,2.37975
0.766917,56,2.36905
0.769385,56,2.40484
0.758694,56,2.25229
0.767763,56,2.38128
0.760384,56,2.27599
0.762051,56,2.29952
0.762051,56,2.29952
0.769385,56,2.40484
0.751332,56,2.15087
0.725807,56,1.82126
0.560592,56,0.380315
0.709411,56,1.62682
0.748788,56,2.1165
0.751985,56,2.15976
0.761699,56,2.29454
0.769803,56,2.41092
0.769803,56,2.41092
0.776462,56,2.50931
0.776462,56,2.50931
0.776462,56,2.50931
0.768345,56,2.38972
0.772145,56,2.44524
0.753938,56,2.18644
0.760771,56,2.28143
0.763859,56,2.3252
0.773602,56,2.46675
0.763859,56,2.3252
0.770051,56,2.41455
0.765317,56,2.34605
0.758694,56,2.25229
0.766117,56,2.35754
0.766117,56,2.35754
0.769385,56,2.40484
0.762051,56,2.29952
0.754778,56,2.19798
0.758694,56,2.25229
0.733072,56,1.91168
0.625151,56,0.817435
0.721774,56,1.77221
0.743742,56,2.04934
0.760186,56,2.27321
0.766869,56,2.36837
0.768345,56,2.38972
0.769803,56,2.41092
0.776462,56,2.50931
0.775042,56,2.48811
0.776462,56,2.50931
0.773602,56,2.46675
0.770668,56,2.42357
0.760771,56,2.28143
0.75553,56,2.20835
0.772145,56,2.44524
0.773602,56,2.46675
0.770668,56,2.42357
0.773102,56,2.45936
0.77412,56,2.47442
0.767763,56,2.38128
0.760384,56,2.27599
0.762051,56,2.29952
0.767763,56,2.38128
0.758694,56,2.25229
0.760384,56,2.27599
0.758694,56,2.25229
0.733072,56,1.91168
0.700205,56,1.52328
0.660949,56,1.12481
0.735457,56,1.94193
0.751985,56,2.15976
0.760186,56,2.27321
0.760186,56,2.27321
0.768345,56,2.38972
0.776462,56,2.50931
0.776462,56,2.50931
0.776462,56,2.50931
0.775042,56,2.48811
0.772145,56,2.44524
0.770668,56,2.42357
0.769173,56,2.40174
0.766122,56,2.35761
0.770668,56,2.42357
0.773602,56,2.46675
0.772145,56,2.44524
0.77753,56,2.52532
0.77717,56,2.51991
0.769385,56,2.40484
0.766117,56,2.35754
0.766117,56,2.35754
0.767763,56,2.38128
0.758694,56,2.25229
0.758694,56,2.25229
0.760384,56,2.27599
0.749572,56,2.12706
0.72056,56,1.75761
0.487563,56,0.120668
0.680677,56,1.31659
0.740429,56,2.00597
0.750397,56,2.1382
0.758654,56,2.25174
0.766869,56,2.36837
0.777865,56,2.53036
0.776462,56,2.50931
0.776462,56,2.50931
0.776462,56,2.50931
0.775042,56,2.48811
0.780387,56,2.56848
0.770668,56,2.42357
0.769173,56,2.40174
0.760771,56,2.28143
0.763859,56,2.3252
0.765374,56,2.34686
0.775042,56,2.48811
0.77753,56,2.52532
0.771587,56,2.43704
0.765317,56,2.34605
0.770985,56,2.42821
0.760384,56,2.27599
0.767763,56,2.38128
0.760384,56,2.27599
0.762051,56,2.29952
0.762051,56,2.29952
0.760384,56,2.27599
0.736792,56,1.95901
0.706556,56,1.59427
0.750397,56,2.1382
0.760186,56,2.27321
0.760186,56,2.27321
0.768345,56,2.38972
0.775042,56,2.48811
0.776462,56,2.50931
0.777865,56,2.53036
0.784538,56,2.63201
0.781789,56,2.58982
0.778968,56,2.54698
0.772145,56,2.44524
0.77753,56,2.52532
0.769173,56,2.40174
0.762325,56,2.3034
0.765374,56,2.34686
0.775042,56,2.48811
0.781789,56,2.58982
0.773102,56,2.45936
0.766917,56,2.36905
0.769385,56,2.40484
0.767763,56,2.38128
0.766117,56,2.35754
0.767763,56,2.38128
0.767763,56,2.38128
0.763696,56,2.32287
0.763696,56,2.32287
0.754778,56,2.19798
0.718756,56,1.73603
0.753554,56,2.18118
0.760186,56,2.27321
0.760186,56,2.27321
0.773602,56,2.46675
0.773602,56,2.46675
0.769803,56,2.41092
0.776462,56,2.50931
0.775042,56,2.48811
0.773602,56,2.46675
0.772145,56,2.44524
0.772145,56,2.44524
0.77753,56,2.52532
0.769173,56,2.40174
0.762325,56,2.3034
0.773602,56,2.46675
0.776462,56,2.50931
0.775042,56,2.48811
0.77753,56,2.52532
0.770051,56,2.41455
0.772564,56,2.45141
0.767763,56,2.38128
0.760384,56,2.27599
0.775204,56,2.49053
0.770985,56,2.42821
0.762051,56,2.29952
0.763696,56,2.32287
0.756465,56,2.22128
0.709395,56,1.62663
0.753554,56,2.18118
0.757102,56,2.23012
0.765374,56,2.34686
0.772145,56,2.44524
0.766869,56,2.36837
0.768345,56,2.38972
0.775042,56,2.48811
0.773602,56,2.46675
0.763859,56,2.3252
0.778968,56,2.54698
0.770668,56,2.42357
0.772145,56,2.44524
0.778968,56,2.54698
0.778968,56,2.54698
0.773602,56,2.46675
0.776462,56,2.50931
0.783172,56,2.611
0.778968,56,2.54698
0.770051,56,2.41455
0.763696,56,2.32287
0.762051,56,2.29952
0.760384,56,2.27599
0.767763,56,2.38128
0.767763,56,2.38128
0.770985,56,2.42821
0.765317,56,2.34605
0.752684,56,2.16928
0.753554,56,2.18118
0.765374,56,2.34686
0.770668,56,2.42357
0.770668,56,2.42357
0.770668,56,2.42357
0.765374,56,2.34686
0.773602,56,2.46675
0.773602,56,2.46675
0.772145,56,2.44524
0.773602,56,2.46675
0.778968,56,2.54698
0.772145,56,2.44524
0.773602,56,2.46675
0.773602,56,2.46675
0.773602,56,2.46675
0.775042,56,2.48811
0.773602,56,2.46675
0.781789,56,2.58982
0.778664,56,2.54239
0.770985,56,2.42821
0.769385,56,2.40484
0.769385,56,2.40484
0.769385,56,2.40484
0.770985,56,2.42821
0.763696,56,2.32287
0.75813,56,2.24442
0.751001,56,2.14638
0.753554,56,2.18118
0.758654,56,2.25174
0.765374,56,2.34686
0.765374,56,2.34686
0.763859,56,2.3252
0.770668,56,2.42357
0.772145,56,2.44524
0.773602,56,2.46675
0.773602,56,2.46675
0.772145,56,2.44524
0.770668,56,2.42357
0.772145,56,2.44524
0.781789,56,2.58982
0.773602,56,2.46675
0.778968,56,2.54698
0.780387,56,2.56848
0.778968,56,2.54698
0.780387,56,2.56848
0.783029,56,2.60879
0.768494,56,2.39189
0.763696,56,2.32287
0.763696,56,2.32287
0.769385,56,2.40484
0.765317,56,2.34605
0.763696,56,2.32287
0.763696,56,2.32287
0.731475,56,1.89158
0.737138,56,1.96345
0.758654,56,2.25174
0.766869,56,2.36837
0.772145,56,2.44524
0.770668,56,2.42357
0.769173,56,2.40174
0.770668,56,2.42357
0.773602,56,2.46675
0.775042,56,2.48811
0.773602,56,2.46675
0.772145,56,2.44524
0.770668,56,2.42357
0.772145,56,2.44524
0.773602,56,2.46675
0.770668,56,2.42357
0.769173,56,2.40174
0.773602,56,2.46675
0.776462,56,2.50931
0.778968,56,2.54698
0.771587,56,2.43704
0.765317,56,2.34605
0.772564,56,2.45141
0.770985,56,2.42821
0.763696,56,2.32287
0.762051,56,2.29952
0.754778,56,2.19798
0.718602,56,1.7342
0.763859,56,2.3252
0.766869,56,2.36837
0.765374,56,2.34686
0.770668,56,2.42357
0.769173,56,2.40174
0.763859,56,2.3252
0.772145,56,2.44524
0.772145,56,2.44524
0.766869,56,2.36837
0.772145,56,2.44524
0.770668,56,2.42357
0.772145,56,2.44524
0.773602,56,2.46675
0.763859,56,2.3252
0.770668,56,2.42357
0.772145,56,2.44524
0.773602,56,2.46675
0.778968,56,2.54698
0.766122,56,2.35761
0.765317,56,2.34605
0.772564,56,2.45141
0.765317,56,2.34605
0.762051,56,2.29952
0.753067,56,2.17451
0.744032,56,2.05316
0.748788,56,2.1165
0.766869,56,2.36837
0.765374,56,2.34686
0.763859,56,2.3252
0.763859,56,2.3252
0.763859,56,2.3252
0.772145,56,2.44524
0.775042,56,2.48811
0.773602,56,2.46675
0.763859,56,2.3252
0.769173,56,2.40174
0.770668,56,2.42357
0.780387,56,2.56848
0.772145,56,2.44524
0.769173,56,2.40174
0.774598,56,2.48151
0.772145,56,2.44524
0.780387,56,2.56848
0.767657,56,2.37975
0.766917,56,2.36905
0.769385,56,2.40484
0.763696,56,2.32287
0.762051,56,2.29952
0.753067,56,2.17451
0.725807,56,1.82126
0.733753,56,1.92029
0.758654,56,2.25174
0.760186,56,2.27321
0.765374,56,2.34686
0.763859,56,2.3252
0.763859,56,2.3252
0.770668,56,2.42357
0.772145,56,2.44524
0.772145,56,2.44524
0.770668,56,2.42357
0.769173,56,2.40174
0.770668,56,2.42357
0.770668,56,2.42357
0.770668,56,2.42357
0.769173,56,2.40174
0.769173,56,2.40174
0.781789,56,2.58982
0.775042,56,2.48811
0.776074,56,2.5035
0.765317,56,2.34605
0.762051,56,2.29952
0.754778,56,2.19798
0.753067,56,2.17451
0.74041,56,2.00571
0.733753,56,1.92029
0.751985,56,2.15976
0.760186,56,2.27321
0.766869,56,2.36837
0.763859,56,2.3252
0.762325,56,2.3034
0.770668,56,2.42357
0.763859,56,2.3252
0.772145,56,2.44524
0.770668,56,2.42357
0.770668,56,2.42357
0.772145,56,2.44524
0.770668,56,2.42357
0.769173,56,2.40174
0.769173,56,2.40174
0.778968,56,2.54698
0.772145,56,2.44524
0.770668,56,2.42357
0.764566,56,2.33529
0.763696,56,2.32287
0.747564,56,2.10009
0.74041,56,2.00571
0.713457,56,1.67358
0.652072,56,1.04384
0.721774,56,1.77221
0.747157,56,2.09465
0.757102,56,2.23012
0.753938,56,2.18644
0.763859,56,2.3252
0.765374,56,2.34686
0.772145,56,2.44524
0.766869,56,2.36837
0.765374,56,2.34686
0.769173,56,2.40174
0.769173,56,2.40174
0.769173,56,2.40174
0.770668,56,2.42357
0.769173,56,2.40174
0.770668,56,2.42357
0.770668,56,2.42357
0.762325,56,2.3034
0.760771,56,2.28143
0.755983,56,2.21461
0.742181,56,2.02884
0.715429,56,1.69667
0.624072,56,0.808934
0.71133,56,1.64889
0.740429,56,2.00597
0.747157,56,2.09465
0.760771,56,2.28143
0.762325,56,2.3034
0.762325,56,2.3034
0.769173,56,2.40174
0.762325,56,2.3034
0.767657,56,2.37975
0.767657,56,2.37975
0.769173,56,2.40174
0.769173,56,2.40174
0.769173,56,2.40174
0.769173,56,2.40174
0.767657,56,2.37975
0.752324,56,2.16437
0.75069,56,2.14216
0.745653,56,2.07462
0.708425,56,1.61553
0.576399,56,0.474625
0.680969,56,1.31956
0.724896,56,1.81011
0.745506,56,2.07267
0.75553,56,2.20835
0.752324,56,2.16437
0.753938,56,2.18644
0.760771,56,2.28143
0.764566,56,2.33529
0.766122,56,2.35761
0.767657,56,2.37975
0.767657,56,2.37975
0.767657,56,2.37975
0.752324,56,2.16437
0.7576,56,2.23704
0.747355,56,2.09729
0.74042,56,2.00585
0.626649,56,0.829302
0.703501,56,1.55989
0.73028,56,1.87661
0.738741,56,1.98408
0.752324,56,2.16437
0.75069,56,2.14216
0.74042,56,2.00585
0.749033,56,2.1198
0.752324,56,2.16437
0.753938,56,2.18644
0.753938,56,2.18644
0.749033,56,2.1198
0.729956,56,1.87258
0.694585,56,1.46203
0.669806,56,1.20886
0.723053,56,1.78769
0.723053,56,1.78769
0.721186,56,1.76513
0.657971,52,1.57713
0.732663,52,2.34648
0.730653,52,2.34648
0.690874,52,1.90601
0.730653,52,2.34648
0.742203,52,2.50797
0.712093,52,2.15853
0.7391,52,2.15853
0.733864,52,2.53441
0.682204,52,2.48154
0.686996,52,1.20127
0.734302,52,1.90601
0.732268,52,2.34648
0.697121,52,2.15853
0.698902,52,1.90601
0.692018,52,1.90601
0.729324,52,2.34648
0.72569,52,2.48154
0.689781,52,1.90601
0.706546,52,2.02346
0.681177,52,1.90601
0.639781,52,1.55364
0.747138,43,2.31825
0.747138,43,2.31825
0.748537,43,2.33699
0.740439,43,2.22996
0.753888,43,2.40961
0.744291,43,2.28044
0.747138,43,2.31825
0.745722,43,2.2994
0.745722,43,2.2994
0.724667,43,2.03118
0.719866,43,1.97315
0.718228,43,1.95362
0.697205,43,1.71427
0.740439,43,2.22996
0.747138,43,2.31825
0.747138,43,2.31825
0.748537,43,2.33699
0.748537,43,2.33699
0.748537,43,2.33699
0.75129,43,2.37417
0.749921,43,2.35563
0.747138,43,2.31825
0.747138,43,2.31825
0.747138,43,2.31825
0.740439,43,2.22996
0.738992,43,2.21119
0.737529,43,2.19232
0.714634,43,1.91119
0.670988,43,1.44419
0.599031,43,0.847452
0.749921,43,2.35563
0.748537,43,2.33699
0.749921,43,2.35563
0.744686,43,2.28566
0.75129,43,2.37417
0.75129,43,2.37417
0.75129,43,2.37417
0.746071,43,2.30403
0.746071,43,2.30403
0.752645,43,2.3926
0.75129,43,2.37417
0.75129,43,2.37417
0.744686,43,2.28566
0.744686,43,2.28566
0.74187,43,2.24863
0.736049,43,2.17335
0.716267,43,1.93039
0.689098,43,1.62747
0.619645,43,0.998386
0.545442,43,0.520856
0.745722,43,2.2994
0.749921,43,2.35563
0.75129,43,2.37417
0.759268,43,2.48419
0.759268,43,2.48419
0.752645,43,2.3926
0.753984,43,2.41093
0.752645,43,2.3926
0.752645,43,2.3926
0.753984,43,2.41093
0.755309,43,2.42916
0.753984,43,2.41093
0.752645,43,2.3926
0.752645,43,2.3926
0.75129,43,2.37417
0.746071,43,2.30403
0.744686,43,2.28566
0.740439,43,2.22996
0.737529,43,2.19232
0.734552,43,2.15428
0.716267,43,1.93039
0.668066,43,1.41594
0.584158,43,0.747659
0.570112,43,0.660047
0.748537,43,2.33699
0.748537,43,2.33699
0.75129,43,2.37417
0.752645,43,2.3926
0.75129,43,2.37417
0.752645,43,2.3926
0.752645,43,2.3926
0.746071,43,2.30403
0.755309,43,2.42916
0.752645,43,2.3926
0.753984,43,2.41093
0.755309,43,2.42916
0.755309,43,2.42916
0.752645,43,2.3926
0.75129,43,2.37417
0.75129,43,2.37417
0.75129,43,2.37417
0.747441,43,2.3223
0.752645,43,2.3926
0.748537,43,2.33699
0.745722,43,2.2994
0.742844,43,2.26138
0.733038,43,2.13511
0.724667,43,2.03118
0.687288,43,1.6085
0.635061,43,1.12138
0.648475,43,1.2358
0.749921,43,2.35563
0.752645,43,2.3926
0.752645,43,2.3926
0.757945,43,2.4657
0.759268,43,2.48419
0.753984,43,2.41093
0.753984,43,2.41093
0.761871,43,2.52083
0.748796,43,2.34047
0.755309,43,2.42916
0.755309,43,2.42916
0.750137,43,2.35854
0.755309,43,2.42916
0.753984,43,2.41093
0.759268,43,2.48419
0.760577,43,2.50256
0.760577,43,2.50256
0.755309,43,2.42916
0.753984,43,2.41093
0.746071,43,2.30403
0.744686,43,2.28566
0.738992,43,2.21119
0.736049,43,2.17335
0.736049,43,2.17335
0.736049,43,2.17335
0.723085,43,2.01194
0.69764,43,1.719
0.672941,43,1.46326
0.647345,43,1.22589
0.746071,43,2.30403
0.752645,43,2.3926
0.755309,43,2.42916
0.75129,43,2.37417
0.752645,43,2.3926
0.75129,43,2.37417
0.753984,43,2.41093
0.75129,43,2.37417
0.760577,43,2.50256
0.755309,43,2.42916
0.75662,43,2.44729
0.75662,43,2.44729
0.755309,43,2.42916
0.755309,43,2.42916
0.747441,43,2.3223
0.752645,43,2.3926
0.755309,43,2.42916
0.755309,43,2.42916
0.755309,43,2.42916
0.755309,43,2.42916
0.75662,43,2.44729
0.746071,43,2.30403
0.748537,43,2.33699
0.742844,43,2.26138
0.74138,43,2.24221
0.738992,43,2.21119
0.736049,43,2.17335
0.723085,43,2.01194
0.688648,43,1.62274
0.642487,43,1.18385
0.613574,43,0.952366
0.736701,43,2.18169
0.752645,43,2.3926
0.753984,43,2.41093
0.753984,43,2.41093
0.753984,43,2.41093
0.752645,43,2.3926
0.75129,43,2.37417
0.746071,43,2.30403
0.747441,43,2.3223
0.755309,43,2.42916
0.755309,43,2.42916
0.75662,43,2.44729
0.763151,43,2.53899
0.755309,43,2.42916
0.755309,43,2.42916
0.747441,43,2.3223
0.753984,43,2.41093
0.753984,43,2.41093
0.753984,43,2.41093
0.753984,43,2.41093
0.748796,43,2.34047
0.755309,43,2.42916
0.747441,43,2.3223
0.749921,43,2.35563
0.745722,43,2.2994
0.737529,43,2.19232
0.740439,43,2.22996
0.744291,43,2.28044
0.734552,43,2.15428
0.712982,43,1.89191
0.677915,43,1.51259
0.585586,43,0.756918
0.746071,43,2.30403
0.747441,43,2.3223
0.753984,43,2.41093
0.760577,43,2.50256
0.760577,43,2.50256
0.753984,43,2.41093
0.760577,43,2.50256
0.755309,43,2.42916
0.761871,43,2.52083
0.763151,43,2.53899
0.75662,43,2.44729
0.755309,43,2.42916
0.755309,43,2.42916
0.755309,43,2.42916
0.755309,43,2.42916
0.752645,43,2.3926
0.752645,43,2.3926
0.752645,43,2.3926
0.752645,43,2.3926
0.753984,43,2.41093
0.753984,43,2.41093
0.748796,43,2.34047
0.746071,43,2.30403
0.743286,43,2.26719
0.753888,43,2.40961
0.745722,43,2.2994
0.745722,43,2.2994
0.744291,43,2.28044
0.742844,43,2.26138
0.739899,43,2.22294
0.712982,43,1.89191
0.621707,43,1.01432
0.608643,43,0.915956
0.746071,43,2.30403
0.746071,43,2.30403
0.752645,43,2.3926
0.752645,43,2.3926
0.759268,43,2.48419
0.755309,43,2.42916
0.752645,43,2.3926
0.761871,43,2.52083
0.760577,43,2.50256
0.747441,43,2.3223
0.753984,43,2.41093
0.755309,43,2.42916
0.752645,43,2.3926
0.755309,43,2.42916
0.753984,43,2.41093
0.755309,43,2.42916
0.752645,43,2.3926
0.753984,43,2.41093
0.752645,43,2.3926
0.752645,43,2.3926
0.746071,43,2.30403
0.746071,43,2.30403
0.75129,43,2.37417
0.746071,43,2.30403
0.744686,43,2.28566
0.747138,43,2.31825
0.748537,43,2.33699
0.748537,43,2.33699
0.747138,43,2.31825
0.745722,43,2.2994
0.737529,43,2.19232
0.726231,43,2.05033
0.672941,43,1.46326
0.640615,43,1.1679
0.731625,43,2.11732
0.747441,43,2.3223
0.753984,43,2.41093
0.749921,43,2.35563
0.752645,43,2.3926
0.752645,43,2.3926
0.753984,43,2.41093
0.761871,43,2.52083
0.753984,43,2.41093
0.752645,43,2.3926
0.753984,43,2.41093
0.752645,43,2.3926
0.755309,43,2.42916
0.752645,43,2.3926
0.755309,43,2.42916
0.752645,43,2.3926
0.753984,43,2.41093
0.75129,43,2.37417
0.747441,43,2.3223
0.746071,43,2.30403
0.746071,43,2.30403
0.744686,43,2.28566
0.75129,43,2.37417
0.75129,43,2.37417
0.75129,43,2.37417
0.75129,43,2.37417
0.749921,43,2.35563
0.748537,43,2.33699
0.747138,43,2.31825
0.747138,43,2.31825
0.744291,43,2.28044
0.745722,43,2.2994
0.742844,43,2.26138
0.69764,43,1.719
0.660865,43,1.34789
0.610138,43,0.926907
0.740946,43,2.23656
0.746071,43,2.30403
0.753984,43,2.41093
0.749921,43,2.35563
0.75129,43,2.37417
0.752645,43,2.3926
0.753984,43,2.41093
0.755309,43,2.42916
0.760577,43,2.50256
0.760577,43,2.50256
0.75662,43,2.44729
0.753984,43,2.41093
0.753984,43,2.41093
0.753984,43,2.41093
0.753984,43,2.41093
0.747441,43,2.3223
0.746071,43,2.30403
0.746071,43,2.30403
0.753984,43,2.41093
0.752645,43,2.3926
0.752645,43,2.3926
0.752645,43,2.3926
0.75129,43,2.37417
0.743286,43,2.26719
0.757945,43,2.4657
0.752645,43,2.3926
0.746071,43,2.30403
0.744686,43,2.28566
0.748537,43,2.33699
0.748537,43,2.33699
0.748537,43,2.33699
0.747138,43,2.31825
0.740439,43,2.22996
0.719478,43,1.9685
0.679834,43,1.53192
0.634038,43,1.11293
